"subjectID","age","target","domain","parcellation","beta","hemisphere","region","process","label"
"s073",10,"self","social","156",-0.259551153624043,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s073",10,"other","academic","156",0.581296941624717,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s073",10,"other","social","156",-1.08392233917768,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s073",13,"self","academic","156",1.06683635732197,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s073",13,"self","social","156",4.57520214505235,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s073",13,"other","academic","156",2.4360338469157,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s073",13,"other","social","156",-1.61667358047372,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s073",16,"self","academic","156",-1.1726805316583,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s073",16,"self","social","156",-2.51832416064731,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s073",16,"other","academic","156",3.779031476772,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s073",16,"other","social","156",1.27744296661338,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s074",16,"self","academic","156",-2.40962609674122,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s074",16,"self","social","156",0.527982877019924,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s074",16,"other","academic","156",2.26907293104129,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s074",16,"other","social","156",-2.58356088540193,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s075",10,"self","academic","156",1.58951097914439,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s075",10,"self","social","156",1.39003855055264,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s075",10,"other","academic","156",-0.924567216951702,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s075",10,"other","social","156",-1.41137869209071,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s077",10,"self","academic","156",2.58921456955809,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s077",10,"self","social","156",-0.430118776786448,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s077",10,"other","academic","156",0.287091941946106,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s077",10,"other","social","156",0.810336492582418,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s078",16,"self","academic","156",-1.78056110521662,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s078",16,"self","social","156",2.66501482213687,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s078",16,"other","academic","156",-0.00413700476042794,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s078",16,"other","social","156",-2.49883280890244,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s080",13,"self","academic","156",0.601271809597915,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s080",13,"self","social","156",1.19353812124794,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s080",13,"other","academic","156",0.0688399929862951,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s080",13,"other","social","156",-3.3324535047775,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s080",16,"self","academic","156",0.111143761948253,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s080",16,"self","social","156",-1.13926424676934,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s080",16,"other","academic","156",5.24449963710375,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s080",16,"other","social","156",-1.81957529473454,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",10,"self","academic","156",-2.35738681273655,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",10,"self","social","156",-0.535347154214369,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",10,"other","academic","156",-1.63790979392745,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",10,"other","social","156",3.11088122741647,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",13,"self","academic","156",0.560875399871459,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",13,"self","social","156",-1.20026808705576,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",13,"other","academic","156",-2.83750702582258,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",13,"other","social","156",-2.68502757118818,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",16,"self","academic","156",-2.09798999872058,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",16,"self","social","156",-1.40127881894617,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",16,"other","academic","156",-1.82060144514047,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s081",16,"other","social","156",-5.68232301564431,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s082",10,"self","academic","156",0.16067766107252,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s082",10,"self","social","156",0.96272018672869,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s082",10,"other","academic","156",2.45334577481502,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s082",10,"other","social","156",2.60564886666274,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s082",13,"self","academic","156",0.999101607964992,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s082",13,"self","social","156",1.04424537123959,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s082",13,"other","academic","156",-0.875009610707178,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s082",13,"other","social","156",-1.9820929171351,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s084",13,"self","academic","156",0.322946425782234,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s084",13,"self","social","156",-1.71810311619934,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s084",13,"other","academic","156",-0.818735572587001,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s084",13,"other","social","156",0.915973088202515,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s084",16,"self","academic","156",3.56352838356737,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s084",16,"self","social","156",1.0161572681855,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s084",16,"other","academic","156",-1.75917349401503,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s084",16,"other","social","156",-3.16115857722886,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s085",10,"self","academic","156",-2.64713562451321,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s085",10,"self","social","156",-0.684852230110752,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s085",10,"other","academic","156",-3.71184945291958,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s085",10,"other","social","156",-1.81871313364512,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s086",10,"self","academic","156",-1.83621150290255,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s086",10,"self","social","156",1.69156155237452,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s086",10,"other","academic","156",-0.406155253513663,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s086",10,"other","social","156",-0.714982176156856,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s086",13,"self","academic","156",-0.316464783944412,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s086",13,"self","social","156",0.101157379490737,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s086",13,"other","academic","156",-1.69874936152508,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s086",13,"other","social","156",0.768457799775977,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",10,"self","academic","156",-1.36025609033893,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",10,"self","social","156",1.96923856906993,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",10,"other","academic","156",0.823533161281227,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",10,"other","social","156",-0.566911208138738,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",13,"self","academic","156",-1.06155969464309,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",13,"self","social","156",1.13035135338865,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",13,"other","academic","156",-0.0327479817538283,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",13,"other","social","156",2.94234095398215,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",16,"self","academic","156",-2.47271558652182,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",16,"self","social","156",0.241768780577991,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",16,"other","academic","156",-0.957924511772187,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s089",16,"other","social","156",1.91435452054421,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s090",10,"self","academic","156",-0.49438866895938,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s090",10,"self","social","156",-0.152992262831887,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s090",10,"other","academic","156",2.71772447841483,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s090",10,"other","social","156",-1.07673948675165,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s092",10,"self","academic","156",-1.18880817801649,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s092",10,"self","social","156",1.37011637921174,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s092",10,"other","academic","156",-4.65247019609249,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s092",10,"other","social","156",1.33773902929759,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s092",13,"self","academic","156",0.957471587724415,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s092",13,"self","social","156",-0.309541546792527,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s092",13,"other","academic","156",2.23617514600981,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s092",13,"other","social","156",2.28864885509801,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s093",10,"self","academic","156",0.134709142281326,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s093",10,"self","social","156",-1.58379149377859,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s093",10,"other","academic","156",-1.07669794773575,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s093",10,"other","social","156",2.84128044574784,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s094",16,"self","academic","156",1.05243214546994,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s094",16,"self","social","156",-1.13231892124777,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s094",16,"other","academic","156",-1.99725656076638,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s094",16,"other","social","156",-1.19923852914138,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s095",10,"self","academic","156",0.253320574375091,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s095",10,"self","social","156",3.03657785717921,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s095",10,"other","academic","156",-2.4050827059744,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s095",10,"other","social","156",0.0446556661993904,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s096",13,"self","academic","156",-1.58992716018382,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s096",13,"self","social","156",-2.52614138185566,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s096",13,"other","academic","156",1.12237920171525,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s096",13,"other","social","156",-3.71110141516063,"bilateral","sgACC_BA25","self","bilateral_sgACC_BA25"
"s001",10,"self","academic","166",-4.79724949017661,"left","precuneus_BA7","control","left_precuneus_BA7"
"s001",10,"self","social","166",0.675892477128527,"left","precuneus_BA7","control","left_precuneus_BA7"
"s001",10,"other","academic","166",-1.71050846678425,"left","precuneus_BA7","control","left_precuneus_BA7"
"s001",10,"other","social","166",-0.239065131988944,"left","precuneus_BA7","control","left_precuneus_BA7"
"s001",13,"self","academic","166",1.5905160763341,"left","precuneus_BA7","control","left_precuneus_BA7"
"s001",13,"self","social","166",2.4281455967509,"left","precuneus_BA7","control","left_precuneus_BA7"
"s001",13,"other","academic","166",0.804840086213609,"left","precuneus_BA7","control","left_precuneus_BA7"
"s001",13,"other","social","166",1.23041638068582,"left","precuneus_BA7","control","left_precuneus_BA7"
"s003",10,"self","academic","166",4.69793343067891,"left","precuneus_BA7","control","left_precuneus_BA7"
"s003",10,"self","social","166",1.59162677707437,"left","precuneus_BA7","control","left_precuneus_BA7"
"s003",10,"other","academic","166",0.0543698113782241,"left","precuneus_BA7","control","left_precuneus_BA7"
"s003",10,"other","social","166",-0.115465952945943,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",10,"self","academic","166",-0.116775014018307,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",10,"self","social","166",-2.99956090557338,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",10,"other","academic","166",-2.42930665862521,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",10,"other","social","166",-0.025645841389166,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",13,"self","academic","166",-0.598239721099062,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",13,"self","social","166",1.49248577482325,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",13,"other","academic","166",-5.44719736461801,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",13,"other","social","166",-1.53213019023753,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",16,"self","academic","166",-2.47231126779717,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",16,"self","social","166",-2.60774351058584,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",16,"other","academic","166",-0.885289787512454,"left","precuneus_BA7","control","left_precuneus_BA7"
"s005",16,"other","social","166",-2.54971632168784,"left","precuneus_BA7","control","left_precuneus_BA7"
"s006",10,"self","academic","166",1.83114716407304,"left","precuneus_BA7","control","left_precuneus_BA7"
"s006",10,"self","social","166",0.233523861943832,"left","precuneus_BA7","control","left_precuneus_BA7"
"s006",10,"other","academic","166",1.97030792632275,"left","precuneus_BA7","control","left_precuneus_BA7"
"s006",10,"other","social","166",1.01055177584344,"left","precuneus_BA7","control","left_precuneus_BA7"
"s007",10,"self","academic","166",-2.24607852929542,"left","precuneus_BA7","control","left_precuneus_BA7"
"s007",10,"self","social","166",-0.559830865419308,"left","precuneus_BA7","control","left_precuneus_BA7"
"s007",10,"other","academic","166",1.01501535168929,"left","precuneus_BA7","control","left_precuneus_BA7"
"s007",10,"other","social","166",-0.8553455643304,"left","precuneus_BA7","control","left_precuneus_BA7"
"s007",13,"self","academic","166",0.791853757425178,"left","precuneus_BA7","control","left_precuneus_BA7"
"s007",13,"self","social","166",-1.03336663984841,"left","precuneus_BA7","control","left_precuneus_BA7"
"s007",13,"other","academic","166",0.951188466948988,"left","precuneus_BA7","control","left_precuneus_BA7"
"s007",13,"other","social","166",2.90517628939638,"left","precuneus_BA7","control","left_precuneus_BA7"
"s008",13,"self","academic","166",2.32433207130093,"left","precuneus_BA7","control","left_precuneus_BA7"
"s008",13,"self","social","166",-1.48152803542265,"left","precuneus_BA7","control","left_precuneus_BA7"
"s008",13,"other","academic","166",-1.43525791047248,"left","precuneus_BA7","control","left_precuneus_BA7"
"s008",13,"other","social","166",-0.356318091115005,"left","precuneus_BA7","control","left_precuneus_BA7"
"s009",10,"self","academic","166",-0.953886307586233,"left","precuneus_BA7","control","left_precuneus_BA7"
"s009",10,"self","social","166",-1.97022438952283,"left","precuneus_BA7","control","left_precuneus_BA7"
"s009",10,"other","academic","166",-3.0480206441607,"left","precuneus_BA7","control","left_precuneus_BA7"
"s009",10,"other","social","166",-3.25531395888105,"left","precuneus_BA7","control","left_precuneus_BA7"
"s009",13,"self","academic","166",0.257407091364735,"left","precuneus_BA7","control","left_precuneus_BA7"
"s009",13,"self","social","166",0.556049400522282,"left","precuneus_BA7","control","left_precuneus_BA7"
"s009",13,"other","academic","166",0.129143030401188,"left","precuneus_BA7","control","left_precuneus_BA7"
"s009",13,"other","social","166",-2.44608078454924,"left","precuneus_BA7","control","left_precuneus_BA7"
"s010",10,"self","academic","166",-2.46464802327414,"left","precuneus_BA7","control","left_precuneus_BA7"
"s010",10,"self","social","166",1.82516941652615,"left","precuneus_BA7","control","left_precuneus_BA7"
"s010",10,"other","academic","166",-0.718824187787018,"left","precuneus_BA7","control","left_precuneus_BA7"
"s010",10,"other","social","166",0.582056542752262,"left","precuneus_BA7","control","left_precuneus_BA7"
"s011",13,"self","academic","166",-2.145864036083,"left","precuneus_BA7","control","left_precuneus_BA7"
"s011",13,"self","social","166",2.23741142963438,"left","precuneus_BA7","control","left_precuneus_BA7"
"s011",13,"other","academic","166",-0.473385502973207,"left","precuneus_BA7","control","left_precuneus_BA7"
"s011",13,"other","social","166",-2.42363160282875,"left","precuneus_BA7","control","left_precuneus_BA7"
"s014",10,"self","academic","166",-0.519195308388221,"left","precuneus_BA7","control","left_precuneus_BA7"
"s014",10,"self","social","166",2.45128844281972,"left","precuneus_BA7","control","left_precuneus_BA7"
"s014",10,"other","academic","166",0.638939509029875,"left","precuneus_BA7","control","left_precuneus_BA7"
"s014",10,"other","social","166",0.0997822042177498,"left","precuneus_BA7","control","left_precuneus_BA7"
"s015",10,"self","academic","166",2.97146304299446,"left","precuneus_BA7","control","left_precuneus_BA7"
"s015",10,"self","social","166",-0.879473303737912,"left","precuneus_BA7","control","left_precuneus_BA7"
"s015",10,"other","academic","166",-2.37006326248603,"left","precuneus_BA7","control","left_precuneus_BA7"
"s015",10,"other","social","166",1.72555214191274,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",10,"self","academic","166",1.80014938412611,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",10,"self","social","166",-1.62828670817137,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",10,"other","academic","166",-1.40326255186761,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",10,"other","social","166",-1.78623559064255,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",13,"self","academic","166",3.50406210652916,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",13,"self","social","166",1.87359209515109,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",13,"other","academic","166",-0.188108529057753,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",13,"other","social","166",-1.97203626601483,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",16,"self","academic","166",-4.57337966309113,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",16,"self","social","166",0.143177119513746,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",16,"other","academic","166",-2.19532299996258,"left","precuneus_BA7","control","left_precuneus_BA7"
"s016",16,"other","social","166",-1.47190723579391,"left","precuneus_BA7","control","left_precuneus_BA7"
"s017",13,"self","academic","166",-3.22530454851945,"left","precuneus_BA7","control","left_precuneus_BA7"
"s017",13,"self","social","166",-0.195191170859167,"left","precuneus_BA7","control","left_precuneus_BA7"
"s017",13,"other","academic","166",-3.08040797583082,"left","precuneus_BA7","control","left_precuneus_BA7"
"s017",13,"other","social","166",-2.52000046444457,"left","precuneus_BA7","control","left_precuneus_BA7"
"s018",13,"self","academic","166",3.24379486011232,"left","precuneus_BA7","control","left_precuneus_BA7"
"s018",13,"self","social","166",-1.26322780456396,"left","precuneus_BA7","control","left_precuneus_BA7"
"s018",13,"other","academic","166",-0.380802805972317,"left","precuneus_BA7","control","left_precuneus_BA7"
"s018",13,"other","social","166",0.559376396329762,"left","precuneus_BA7","control","left_precuneus_BA7"
"s018",16,"self","academic","166",-0.453245364886283,"left","precuneus_BA7","control","left_precuneus_BA7"
"s018",16,"self","social","166",-0.729271549854213,"left","precuneus_BA7","control","left_precuneus_BA7"
"s018",16,"other","academic","166",-1.50106822047101,"left","precuneus_BA7","control","left_precuneus_BA7"
"s018",16,"other","social","166",0.798575796990243,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",10,"self","academic","166",1.1628250422912,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",10,"self","social","166",-2.91922056170218,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",10,"other","academic","166",-2.38643530754462,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",10,"other","social","166",-1.00943819540174,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",13,"self","academic","166",-4.10611120266589,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",13,"self","social","166",-1.4899520259073,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",13,"other","academic","166",-1.2923698760815,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",13,"other","social","166",0.740266971858622,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",16,"self","academic","166",1.11702703129068,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",16,"self","social","166",0.361460138545388,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",16,"other","academic","166",-0.804269593169769,"left","precuneus_BA7","control","left_precuneus_BA7"
"s019",16,"other","social","166",1.13073141554913,"left","precuneus_BA7","control","left_precuneus_BA7"
"s020",10,"self","academic","166",3.12203331493229,"left","precuneus_BA7","control","left_precuneus_BA7"
"s020",10,"self","social","166",-0.108833855198465,"left","precuneus_BA7","control","left_precuneus_BA7"
"s020",10,"other","academic","166",0.0221428544967939,"left","precuneus_BA7","control","left_precuneus_BA7"
"s020",10,"other","social","166",1.82001518598012,"left","precuneus_BA7","control","left_precuneus_BA7"
"s020",13,"self","academic","166",-1.46375318683883,"left","precuneus_BA7","control","left_precuneus_BA7"
"s020",13,"self","social","166",0.418861392201448,"left","precuneus_BA7","control","left_precuneus_BA7"
"s020",13,"other","academic","166",0.365259219010338,"left","precuneus_BA7","control","left_precuneus_BA7"
"s020",13,"other","social","166",-1.26914974981225,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",10,"self","academic","166",-4.43462945571741,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",10,"self","social","166",3.77037229258905,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",10,"other","academic","166",-0.711058404830593,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",10,"other","social","166",0.469035296311282,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",13,"self","academic","166",3.4888350975212,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",13,"self","social","166",-4.04571153762436,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",13,"other","academic","166",0.303102664353068,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",13,"other","social","166",0.839668662924347,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",16,"self","academic","166",-1.53913718024625,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",16,"self","social","166",-1.88093513984974,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",16,"other","academic","166",-0.294766719773326,"left","precuneus_BA7","control","left_precuneus_BA7"
"s022",16,"other","social","166",0.0820361495233627,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",10,"self","academic","166",0.834795450414654,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",10,"self","social","166",2.92130919713175,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",10,"other","academic","166",-3.29337004284487,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",10,"other","social","166",-1.80337670369924,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",13,"self","academic","166",-4.43514342907371,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",13,"self","social","166",-0.747143235189617,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",13,"other","academic","166",3.10129514730063,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",13,"other","social","166",0.39192286969972,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",16,"self","academic","166",0.79456585066947,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",16,"self","social","166",-2.33982895507275,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",16,"other","academic","166",-5.14651416558838,"left","precuneus_BA7","control","left_precuneus_BA7"
"s023",16,"other","social","166",-3.37791405000408,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",10,"self","academic","166",0.370242285198079,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",10,"self","social","166",0.553926734962456,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",10,"other","academic","166",-1.09769537141758,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",10,"other","social","166",-2.65152887517276,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",13,"self","academic","166",1.35014998681805,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",13,"self","social","166",1.44472657486067,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",13,"other","academic","166",2.36926078031775,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",13,"other","social","166",2.29703781583252,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",16,"self","academic","166",-0.37349517869617,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",16,"self","social","166",-0.445962102010577,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",16,"other","academic","166",1.55452089420347,"left","precuneus_BA7","control","left_precuneus_BA7"
"s024",16,"other","social","166",0.668548366888992,"left","precuneus_BA7","control","left_precuneus_BA7"
"s027",10,"self","academic","166",1.5390738041247,"left","precuneus_BA7","control","left_precuneus_BA7"
"s027",10,"self","social","166",3.36768154300991,"left","precuneus_BA7","control","left_precuneus_BA7"
"s027",10,"other","academic","166",0.135622013084516,"left","precuneus_BA7","control","left_precuneus_BA7"
"s027",10,"other","social","166",-2.00670357165846,"left","precuneus_BA7","control","left_precuneus_BA7"
"s028",10,"self","academic","166",4.41301801658702,"left","precuneus_BA7","control","left_precuneus_BA7"
"s028",10,"self","social","166",-1.03114001076495,"left","precuneus_BA7","control","left_precuneus_BA7"
"s028",10,"other","academic","166",-2.13675778322437,"left","precuneus_BA7","control","left_precuneus_BA7"
"s028",10,"other","social","166",2.09433461774129,"left","precuneus_BA7","control","left_precuneus_BA7"
"s029",10,"self","academic","166",-2.86172253308623,"left","precuneus_BA7","control","left_precuneus_BA7"
"s029",10,"self","social","166",3.79309303285924,"left","precuneus_BA7","control","left_precuneus_BA7"
"s029",10,"other","academic","166",-2.13609489110521,"left","precuneus_BA7","control","left_precuneus_BA7"
"s029",10,"other","social","166",-3.49914987394755,"left","precuneus_BA7","control","left_precuneus_BA7"
"s029",13,"self","academic","166",-0.7935137161362,"left","precuneus_BA7","control","left_precuneus_BA7"
"s029",13,"self","social","166",-2.31749257756039,"left","precuneus_BA7","control","left_precuneus_BA7"
"s029",13,"other","academic","166",-1.14316381464369,"left","precuneus_BA7","control","left_precuneus_BA7"
"s029",13,"other","social","166",-1.96791924324589,"left","precuneus_BA7","control","left_precuneus_BA7"
"s029",16,"self","academic","166",-1.09273310658083,"left","precuneus_BA7","control","left_precuneus_BA7"
